39	I	Furthermore , it is generally felt that the access to these tools of communication is available in every corner of the world
39	I	With a mobile phone or a laptop , a person can talk or send messages online at a bus stop , in a corner shop or anywhere they could imagine
39	I	Therefore , it seems that these new forms of communication do bring a great deal of convenience to humankind .
39	B	Nevertheless , opponents of modern communications claim that only the more privileged are able to enjoy the benefits
39	I	They further point out that the wide spread use of these efficient and effective ways of communication costs a considerable amount of money
39	I	Anyone who aims to use these innovations have to not only pay for the appliances such as a mobile phone or a computer but also cover up costs for communication services
39	I	Consequently , people who live in poverty are less likely to be benefited from modern communication technologies .
39	B	By way of conclusion , I believe that modern communication technologies will benefit more people in the future as the pace of life increases ; however , the have - nots cannot be ignored simply because they couldn ' t afford it .
40	O	Most people claim that in high school music must be taught as a main subject , while others say that this is an unnecessary subject and should at least be optional
40	O	In this essay I will give my opinion for both sides .
40	B	It is obvious that music has a great power which can positively influence on human being and its psychology
40	I	Therefore , many university authorities provide music lessons for their students so that they live and study in a harmony with music
40	I	I have an impression that students , who spend a great deal of their time studying different academic subjects should have an opportunity to cope with the stress gained during school time
40	I	In this case , music can be a useful and interesting solution
40	I	Moreover , if musical activity involves many participants , there will be co - operation and developed team work in the group , which is , of course , beneficial in their future life
40	I	In fact , students with a quite poor academic background can show themselves in the music
40	I	Consequently , the calm atmosphere in the class might be created .
40	B	By contrast , it is clear that music can have many mentally enhancing effects on students
40	I	In our hectic life , however , demand is not for musically orientated students , but for academically developed employees
40	I	Hence , I agree with the majority , because music is the art which requires special attitude towards it
40	I	Increasingly however , students can not obtain supposed impacts , unless they get interested in it more seriously
40	I	Therefore , music and other entertaining subjects should be optional
40	I	Nowadays , time is the most valuable thing in life with increased pace
40	I	To my mind , students are to develop their professional skills by learning occupation - related subjects , rather than playing on guitar or singing a song .
40	B	In conclusion , I think that in order to be a competitive worker , students must know their field in an advanced level
40	I	On the other hand , music can help an individual to shape its character
40	I	An integration of music into learning process bound to be successful when it is not compulsory .
41	B	Libraries and sports activities play important roles in universities success
41	I	Most university rankings pay attention to quality of these two activities
41	I	In my opinion universities should invest in libraries more than anywhere else .
41	B	First , I think a library is vital and strategical part of a university
41	I	All professors and students need to have a modern and well - equipped library because , after internet , library plays an important role in research
41	I	Although sport is important , it does not have the same priority of library has
41	I	In addition only small part of students attend sport activities
41	I	For example , in my university number of students who use the library is much more than students do sports activities .
41	B	Second , usually libraries do not have income
41	I	Most libraries are free not for students also for public
41	I	Hence , universities support is vital for libraries
41	I	But sport activities have a good income because every sport has different matches and for each match they have a lot sponsors
41	I	Also , they have this chance to sell their important matches tickets
41	I	To conclude , there are good ways for sports activities to compensate their expenses , but it is very hard for libraries to find a good way for have an income .
41	B	Last but not least , investing in libraries has a long - time result
41	I	For example , a library can buy a lot of new books or they can buy more computers
41	I	Most of the library facilities are stable and you can use them for a long time
41	I	Besides , in the far future , they become more valuable
41	I	On the other side , most sports facilities except buildings are usually can be used in short - time and they are not persistent for a long - time .
41	B	In spite of the importance of sports activities , libraries are more important
41	I	They are critical part of universities and a good university has to have a modern library .
42	O	Presently , it is commonly accepted that students have to learn over eight subjects in school
42	O	Public retain differing views on whether to teach students all subjects or just focus on one subject
42	O	Some parents are satisfied with the full class schedule of their children
42	O	While , others claim that studying only one subject is more effective
42	O	Before rendering my own opinion , I will explore sides of this topic .
42	B	The benefits of teaching students different units are easily recognized
42	I	In the first place , with some basic knowledge of diverse fields , students have more options in choosing specialized areas or jobs in the future
42	I	Teenagers are still too young and immature to decide what they are going to dedicate
42	I	In students ' point of view , the combination of difficult and easy subjects balances their schoolwork stress and fosters their enthusiasm on classes
42	I	However , still many teenagers cannot enjoy the variation of the curriculum , instead , they feel more stressful with so much homework and exams to be done
42	I	Besides , most students regard the extra knowledge useless and impractical for their future jobs .
42	B	Those who advocate focusing on one subject believe that this education model can cultivate more talents who specialized in different areas and increase studying effectiveness
42	I	This is probably because students can devote more time and efforts in one subject and reduce pressure from other subjects
42	I	However , the drawbacks of this teaching method cannot be neglected
42	I	Most importantly , under such target - oriented education environment , teenagers may be hard to regret their original choice and change their specialized field in their further study
42	I	Moreover , the dullness of course may deeply influence their passion on study .
42	B	It is undeniable that concentrating on one subject can reduce students ' pressure and foster the effectiveness in training talents , while its shortfalls are so vital to students ' future
42	I	Therefore , I do support the view of learning all school subjects .
43	B	In the present age , it is a matter of fact that increasing minority languages have diminished from the world due to the proliferation of English
43	I	Some people claim it ' s a reasonable loss in globalization while others argue the demerits exceed the merits
43	I	Personally , I agree with the former opinion .
43	B	No one can deny the huge benefits of the trend that English is being accepted universally
43	I	To begin with , communication between countries and cultures become convenient
43	I	In my country , English is a required course from elementary school
43	I	Thus , studying abroad is easy and becomes hot among youngsters
43	I	For them , language obstacle is no longer a problem , which results in mutual understanding and trust between their mother land and the host country
43	I	This , in turn , enhances relationship and promotes international business
43	I	Furthermore , researchers , especially those who work on high - tech , would have wider range of references if they are good at English
43	I	Taking IT industry for an example , top technical science is published in English
43	I	It ' s neither to get a translated version of these articles , nor to always have a translator besides
43	I	As a result , they have no choice but choosing English as a second language .
43	B	Admittedly , opponents may blame that English is making lesser - known languages disappear ever year
43	I	Hence , the culture heritage and nation identity vanish
43	I	However , this is really short - sighted , ignoring the rapid development of native economy and society .
43	B	In conclusion , in spite of some negative effects , I ' m totally convinced that the prevalent usage of English brings benefits to people and countries all around
43	I	I suggest all youths should learn English owing to its key role in globalization
43	I	But at the same time , actions , like recording , can be taken to protect native languages and cultures .
44	B	Creativity is the ability to think beyond the obvious
44	I	Many governments restrict the artistic works of the creative minds
44	I	Creativity originates in a free mind
44	I	Hence , creative artists must be given the freedom to express their ideas without any restrictions .
44	B	Time and again , creative artists like Michaelangelo , Picasso , Salman Rushdie , Shakespeare etc
44	I	have made artistic works which gave a social message
44	I	Right from sculptures to paintings , books to drama and movies , all these artistic works have reflected the contemporary social issues of different eras
44	I	Creative works help to create social awareness by giving a social message .
44	B	Nonetheless , innovative works makes people realize things in a peaceful way and peep into their own conscience
44	I	It helps to raise issues and criticize the wrong doings of the governments
44	I	For instance , Bangladeshi writer Taslima Nasrin was accused of acting against the government , just because she raised a social issue
44	I	This type of approach is a hurdle in promoting creative minds
44	I	In addition , creativity also gives aesthetic charm .
44	B	Unfortunately , many governments restrict the artists
44	I	Frank Zappa once said ,  Mind is like a parachute , it doesn ' t work if its not open “
44	I	Restrictions would just curb the innovative ideas of the artists and would limit their brains
44	I	Like the media , artists should also be given the freedom to express their ideas freely .
44	B	However , artists should also know not to hurt the sentiments of the people
44	I	Many artists have been involved in controversies because of hurting the religious or social beliefs of the common people
44	I	Artists should have self - awareness not to create vulgar , hurtful or useless works which do not serve any purpose
44	I	I firmly believe that artists should be given the freedom of expression
44	I	Mind can not work when it is chained in boundaries
44	I	Imagination is at its best when the mind is relaxed and free from the fear of government or any restrictive laws .
45	O	The modern society is full of cut - throat competition
45	O	Some people think that inculcating co - operative approach in a child is essential while some think that competing is the best way to succeed
45	O	However , co - operative approach always helps a child to become a responsible adult with good moral values and a friendly social circle .
45	B	Co - operation is essential for teamwork
45	I	Educational systems emphasize on encouraging co - operative approach in children
45	I	We live in a social setup and mutual help and sharing only leads to success
45	I	A person can not learn or achieve everything by oneself
45	I	For instance , lions hunt in a team
45	I	It is only due to their teamwork that they are able to catch a prey and make task easy
45	I	In the same way , co - operative approach will save time , energy and will have a higher success rate .
45	B	Nevertheless , co - operation helps to understand other ' s perspective and learn by their mistakes
45	I	It helps to identify one ' s strengths and weaknesses as compared to others
45	I	A co - operative approach can create inspirational and motivational feeling seeing other people ' s achievements
45	I	However , competition is also as important as co - operation .
45	B	Unfortunately , the meaning of competiton has been modified in a wrong direction
45	I	An individual must compete with oneself only , instead of trying to beat others
45	I	Competition has helped the development of science and technology
45	I	Competition helps in improvement and evolution
45	I	For example , every other day , new cars are developed by companies which are more efficient than others
45	I	This kind of competition gives customers more options .
45	B	However , blind and selfish competition is detrimental
45	I	' Your loss , my gain ' kind of competition can never be fruitful in the long run
45	I	Competition should be always based on self - improvement rule
45	I	A healthy competition which involves raising one ' s own level above others is the best approach .
45	B	Thus , competition and co - operation go hand in hand
45	I	These are two sides of the same coin which can ' t be separated
45	I	I firmly believe that children should be taught co - operation complimented with a healthy competition
45	I	They must be made aware of the demerits of selfish competition
45	I	When co - operation and healthy competition is followed together , success , achievements , recognition and any goal becomes easier .
46	B	Crime is always punishable
46	I	Retribution is the method for countering criminals
46	I	Some countries have stringent rules , like capital punishment , while other have a lot of flexibility in the judicial system
46	I	However , strict laws , like capital punishment , are essential in a society .
46	B	Capital punishment is given only in the  rarest of the rare  cases
46	I	Its first and foremost objective is safety of other human beings
46	I	When a criminal becomes a threat to the society , such that they can commit heinous crimes , then they are given capital punishment
46	I	Thus , capital punishment protects the society from hardcore criminals .
46	B	Moreover , capital punishment curbs the inspiration and prospects of other hateful crimes
46	I	When a criminal mind knows the quantum of punishment , they will fear and not commit such crimes
46	I	Thus , the rate of crime and violence is effectively decreased .
46	B	Importantly , capital punishment saves a lot of government funding which is wasted in maintenance of these hardcore criminals
46	I	Criminals who don ' t have any chance of improvement or who have a past record of such crimes are , therefore , given capital punishment .
46	B	However , the jury giving the verdict are also humans
46	I	They have the life of a person at their discretion
46	I	They can make mistakes which can sometimes affect an innocent , circumstantially marred criminals
46	I	The jury must therefore , take into account the circumstances of committing a crime
46	I	For example , if an individual murders someone for self - defense , then such a crime is not heinous
46	I	Only deserving criminals , who commit such hateful crimes in their proper senses are subjected to capital punishment .
46	B	Capital punishment is essential to control violence in the society
46	I	I firmly believe that psychopaths , terrorists or any other criminal who lacks empathy for other human lives deserve capital punishment
46	I	Capital punishment helps to safeguard human rights in a strict and effective manner
46	I	However , it should be considered as the last option by the jury and all circumstances must be taken into account before pronouncing the final verdict .
47	B	Studies are an essential part of life
47	I	Some countries permit students to take a break from studies between high school and university studies , while in some countries , it is considered as waste of time
47	I	However , a break of one year is good for young people after finishing their high school .
47	B	In most education systems , a child studies continuously from the age of 5 till 16 years of age
47	I	A relaxation of one year to young minds will give them a quintessential change
47	I	A continuous study pressure for over 10 years makes the mind saturated and like a robot , to follow instructions
47	I	Personally , a break will give students some time to refresh their systems , by traveling or following their hobbies
47	I	Importantly , when students start their university studies after a break , they will feel fresh and full of energy to take the new challenge .
47	B	Nevertheless , during high school , many students face a dilemma to decide which stream should they major in
47	I	Working or traveling for some time , after high school , can help them to find their field of interest
47	I	It will also help them to learn professional setup by working
47	I	Financially , students can save a little money to support their university education by doing a job
47	I	Some students even utilize this time for preparation of their desired university course .
47	B	However , there are also disadvantages
47	I	A break can disturb the focus of students and prove detrimental
47	I	When students work during these breaks , the feel of money gives them an illusion that such salary is enough for them and they go in a utopia
47	I	For instance , my cousin started working in a customer care centre after high school and got distracted
47	I	When he started his university studies , he failed miserably
47	I	Students can also indulge in smoking or drinking during this time
47	I	But , the break should be an optional thing
47	I	It varies from individual to individual , how they utilize that period
47	I	A break gives students more benefits than harms .
47	B	Importantly , the sole purpose of education is to nurture a young mind and not thrust studies on them
47	I	Thus , a break should be necessarily allowed to young minds between their high school and university studies
47	I	Countries , like India , where such a break is considered a blot , should understand that young minds are delicate and they face a cut - throat competition
47	I	One year break can help young people to prepare for the challenges of life .
48	B	Education is important for the development of the world
48	I	Its a debatable issue whether universities should accept equal number of males and females in a course or not
48	I	However , since both genders are equally important , both must be given equal opportunities
48	I	Universities must admit both in equal numbers , depending on their choices .
48	B	Right to education is a basic human right of both , males and females
48	I	The whole world aims for women empowerment , and to achieve this , females should be given equal opportunities as males
48	I	When universities will accept them in equal number , both genders will be able to nurture their talent and a healthy competitive environment will develop .
48	B	Co - education helps both genders to gel well with each other
48	I	It helps them how to behave and cooperate and work together
48	I	For example , students studying in boy ' s colleges do not generally know how to talk to a female or behave in front of them
48	I	On the other hand , females studying in girl ' s colleges are too shy to face boys
48	I	Co - education will help to eradicate this kind of demerit in both
48	I	Universities giving both genders equal opportunities , will prepare them for future challenges and will help in the long run .
48	B	Unfortunately , some male chauvinists think that women are incapable in particular fields , like maths , mechanical engineering , defense etc
48	I	This kind of gender biased approach is detrimental for the development of the society
48	I	Time and again , women have proved their mettle in every field
48	I	Women like Margaret Thatcher , Indira Gandhi , Mari Curie etc ., are symbols of women ' s intelligence and skills .
48	B	Thus , I firmly believe that both genders have equal rights and universities should accept them in equal numbers
48	I	Equality in education will help in development of the society
48	I	Both genders are the fulcrum of the society and none of them is superior or inferior
48	I	Choice of course should be the discretion of the student and their merit , irrespective of the gender
48	I	Educational rights must be given to both genders .
49	B	Perhaps , no issue in this world is as significant to people as cooking food , because it affects everybody in their daily lives
49	I	Some people hold the opinion that people should spend much time on food
49	I	However , I do think that people are likely to spend less time in cooking food
49	I	There are various reasons why I maintain this viewpoint , and among those reasons are two important ones .
49	B	The first and foremost reason is that with the development of science and technology , more advanced kitchen facilities , such as the modern microwaves or the advanced pressure cookers , have been created and invented to help people prepare and cook food in a very short time
49	I	As a result , people nowadays just spend one hour to prepare a meal instead of two , even three hours like in the last 10 years
49	I	Actually , in recent years , there was a significant increase in the number of people from all walks of life realizing this valuable benefit of those technologies in doing their housework
49	I	And this figure still continuously go up along with the improvement of science and technology
49	I	Thus , it is certain that spending less time on cooking will be the main trend in near future .
49	B	Another reason is that most of young people prefer to have meals at restaurants because they want to invest more time in their work or study to improve themselves
49	I	According to a recent survey , 89 % of people have come to think that , since they have been put in the situation which is filled with competitions and pressures , they have to use a lot of time to work hard , to update themselves , to acquire all kinds of skills and so on
49	I	Thus , they find hard to have time to prepare and cook a meal
49	I	Even they have some spare time , they prefer to go out with friends to relax and relieve the pressure from work and study .
49	B	Some people may argue that investing much time in cooking food will guarantee nutrition as well as quality of food for their family
49	I	To some extent , it is true
49	I	However , as a matter of fact , using technology or advanced facilities do not make food lose its nutrition and quality
49	I	Even , with the help of ozone machines , bacterias , mold spores , or pesticide in vegetables , fruits and foods will be killed and removed , thus health and life of eaters is assured
49	I	Besides , along with the high living standard , requirements of quality products in almost restaurants , nowadays , are under severe control and supervision by appropriate authorities
49	I	Consequently , it is quite easy to have a nutritious meal with guaranteed quality , but do not waste a lot of time .
49	B	To sum up , if all those factors are contemplated , it is obviously found that there are many solid reasons to support my viewpoint
49	I	So , from what have been discussed above , I strongly affirm the conclusion that people will spend less time in cooking food .
50	B	Games have played a key role in children ' s growth , especially in terms of their abilities
50	I	With technological advances , children have more access to modern games currently
50	I	In such case , the relative importance of traditional games and modern games in children ' s developments of skills has become a frequent topic of discussion
50	I	For me , I believe parents and educators should attach more importance to traditional games .
50	B	It is true that modern games may be , to some extent , beneficial for children to foster some skills , such as computer skills or the capacity to keep up with the latest trend
50	I	This is because children have to be proficient at computers and the Internet if they want to join online games , which , in fact , helps children acquire a particularly powerful skill at work in future
50	I	At the same time , children have the chance to experience the state - of - the - art technology , raising their awareness of innovation rather than stay conservative .
50	B	However , I think traditional games are still indispensible in children ' s learning process , even much more essential than modern games , especially in modern society
50	I	One primary merit of traditional games is that they foster children ' s communication skills
50	I	Unlike most modern games which focus on the interactions between children and machines , traditional games provide a relaxing and enjoyable atmosphere where children can chat , laugh and cooperate face to face
50	I	As a result , communicating with a variety of people will not be an issue for these children any more .
50	B	Furthermore , it is the educational functions traditional games hold that keep them alive today
50	I	In fact , these traditional games were elaborately devised by educators and have been proven effective in improving children ' s skills on different aspects in previous teaching practices
50	I	By contrast , modern games are developed by game companies for the purpose of profits
50	I	Therefore , there is a risk that children may be exposed to unhealthy contents , such as violence or pornography , arranged in the games by such companies to secure financial survival .
50	B	Thus , I would conclude that traditional games should be , by no means , ignored by parents and teachers with the advent of modern games
50	I	Only through traditional games can children be ensured a positive and healthy skills learning process .
51	B	How to allocate governmental budget efficiently has always been a hot topic of discussion among the public
51	I	Recently , some people argue that government should invest more on medical care and education rather than on entertaining or sports facilities
51	I	As far as I am concerned , this proposal is beneficial more to the society .
51	B	Taking care of thousands of citizens who suffer from disease or illiteracy is more urgent and pragmatic than building theaters or sports stadiums
51	I	As a matter of fact , an uneducated person may barely appreciate musicals , whereas a physical damaged person , resulting from the lack of medical treatment , may no longer participate in any sports games
51	I	Therefore , providing education and medical care is more essential and prioritized to the government .
51	B	Entertaining facilities such as cinemas , theaters and sports stadiums are mostly profit - oriented
51	I	Their existences are based on their marketing strategies , the condition of facilities and the volume of audience
51	I	The competition among each of these facilities is an inevitable part of the free market , which should not be interfered by government
51	I	Instead , the establishment of medical facilities or educational institutes is aimed to improve the health or education standard rather than earning profits , which deserves more funds from government .
51	B	Furthermore , putting taxpayers ' money on building theaters or sports stadiums is unfair to those who cannot use them
51	I	For example , not everyone is a fan of watching musicals on the spot
51	I	Therefore , it is a bit inappropriate to use the majority of citizens ' tax funds to meet a minority of people ' s needs
51	I	That is the reason why sectors such as medical care and education deserve more governmental support , because they are accessed by every individual in our society on a daily basis .
51	B	To summarize , I strongly agree that budgets should be allocated more on medical care and education rather than on building entertaining facilities , because the former is more essential , non - profit oriented to the public and can be accessed by the majority of citizens .
52	B	Living in the 21st century , people are firmly convinced that technology is the main driving force behind productivity
52	I	Thus , every country has been promoting technological advances in the recent years , regardless of any potential problems it may bring about
52	I	Some people are worried modern technological technology is probably a hurdle to the preservation of traditional techniques and lifestyles
52	I	However , I believe their concern is groundless
52	I	Instead , technology plays a key role in promoting traditional techniques and lifestyles .
52	B	In terms of time and space , technology makes it more efficient and effective to promote the traditional skills and ways of life
52	I	In the past , only when people went to the local place could they experience the specific traditional lifestyles
52	I	This means individuals who were engaged in work and therefore could not spare time to travel or restricted by traffic conditions had to miss the chance to appreciate the traditional skills
52	I	However , with the access to the Internet , one of the greatest innovations in modern society , humankind can acquire the traditional techniques displayed online anytime , anywhere .
52	B	Additionally , technology enriches the way of displaying traditional cultural heritage , making it more vivid and appealing
52	I	For example , China has successfully promoted traditional techniques in the Shanghai World Expo , using a variety of state - of - the - art technological methods , such as robots and LED screens
52	I	In fact , many tourists around the world marveled at the perfect synthesis of the modern technology and the traditional culture .
52	B	On the other hand , some people are concerned that technology may have a detrimental effect on the traditional lifestyles
52	I	They argue that people , especially youngsters , are crazier about fresh and advanced things , such as digital products , thus becoming indifferent to traditional techniques
52	I	But I believe this is not the issue because people tend to follow the trend back to the tradition in the recent years .
52	B	Therefore , I will conclude that technology indeed supports the preservation and promotion of traditional techniques and lifestyles
52	I	Only when traditional culture is integrated with the modern technology can it be developed in the long run .
53	B	Innovative artists bring enjoyment and inspiration to our sometimes tedious life ; however , some people deem that artists have been entrusted with too much freedom and power and should be restricted by the government
53	I	It is my personal belief that freedom of expressing thoughts and ideas should always be eulogized and it ' s rather iniquitous to impose a shackle on artists ' will to create .
53	B	One of the major concerns against freeing artists ' creation derives from the fear of social misleading which would destabilize the society ; however , I believe the audiences have their own judgement and are not likely to be misled or influenced by some art work
53	I	It is needless to say that art inevitably involves imagination , exaggeration and sometimes is purely fabricated ; regardless of whether the work of art is based on truth or not , it is the public ' s authority to determine how to interpret its meaning
53	I	If the art displays unreality , the public audiences certainly have the acumen to recognise its untruthfulness and only appreciate its art value ; if the art reflects the reality , then what would be the intention to ban it if it was not for covering the dirty truth ? Would it be autocratic if the government clamp down the artists who are telling the truth ? In a word , the notion of being afraid of social misleading is unjustified .
53	B	Let ' s then take a look at the impact that art has posed on individuals
53	I	It is undeniable that some of the art work may contain negative implications such as insanity , violence , eroticism etc
53	I	I absolutely agree that restrictions on exposure to adolescents should apply as adolescents are not mature enough to avoid being led astray by these contents ; however , in the case of adults being the audience , there ' s really nothing to hide – these negative things objectively exist on this planet and it is impossible for adults to be brain - washed only because of some pieces of creative art .
53	B	By way of conclusion , I do not root for the idea that restrictions should be put on artists work ; on the contrary , they should be encouraged to express their innovative ideas – this world needs them to make itself colourful .
54	B	The modern times have witnessed profound changes in most aspects of life , including the revolution of feminism
54	I	Women have been opened up to more chances than ever
54	I	This , contrary to some ideas , is a positive progress in human society from my point of view .
54	B	To start with , the fairness between males and females is inevitable in such a developed society
54	I	Gone are the days when women could do nothing rather than stick to boring house work and take care of children
54	I	Women nowadays are much more active , they may be successful businessmen , they join the political world , they become scientists and so on
54	I	This is to say , the  weaker  gender as often be thought has enough right as well as ability to contribute to the development of human beings just like any other men , not to mention they even perform better in some fields .
54	B	In the second place , the revolution in females ' right has brought about many benefits not only to themselves but society as well
54	I	The financial burden of families , for instance , has decreased significantly with both the wives and the husbands working to earn money
54	I	What is more , women have the outstanding instinct to take up some careers like healthcare or human resource management due to their patience and elaboration .
54	B	Admittedly , such changes do lead to some negative results like an upward trend in divorce rate or , under many circumstances , women find it difficult to balance their work and their traditional role as the wives
54	I	Also , children might enjoy less care from parents as they are both busy with their work
54	I	Yet everything has it upside and downside , women should find the best way to overcome such challenges .
54	B	All things considered , in a society where females are given equal opportunities compared with males would obviously enjoy lots of benefits far outweighing its obstacles .
55	B	As we read newspapers or watch TV , we have always been attracted by environmental problems such as traffic issues , air and water pollution questions
55	I	Initiatives should be taken to address the specific problems
55	I	As the impacts for those pollution and traffic issues are extremely far - reaching , it is insufficient to increase the petrol price only to solve problems , though it is a promising method discussed in the contemporary society .
55	B	Specifically , price control institution has been used in plenty of social areas , for example , in the farming products and in the real estate area ; however , whether it can work out for alleviating traffic and pollution pressure ought to be evaluated
55	I	On one hand , governments have a macro - economic perspective to control price in various areas according to social demands
55	I	Consequently , it seems not easy to increase petrol price instantly
55	I	On the other hand , pollutions are not just caused by the burning of oil , chemical pollutants , extra lights , also constitute considerable amount of pollution
55	I	In addition , the improvements of work efficiency also attribute to the speed - up of working pace , resulting in traffic jams during rush - hours .
55	B	As illustrated before , several other solutions can be introduced to assist in reducing pollution and traffic problems
55	I	Primarily , authorities should spare no efforts in improving public transportation facilities , such as constructing more bus lines , in order to reducing the usage of private cars
55	I	Furthermore , temporarily targets should be set , with regard to the limitations of pollutants in a certain period of time , for example , a season
55	I	Plus with supervisory institutions built to find and address problems
55	I	Meanwhile , cultivating a sense of environmental protection would also work out , though it might not be into effect immediately , but in the long run , it would be a wise choice .
55	B	In conclusion , addressing pollution and traffic issues only by increasing oil price is not adequate , while improving transportation facilities and building supervisory institution would be preferable , plus with the awareness of environmental protection being raised .
56	B	 A picture is worth a thousand words  is a popular maxim that is being used for a very long time
56	I	This strongly depicts the power of images in conveying messages , ideas , or opinions to people
56	I	Nevertheless , the importance of written word can never be denied as it is also another way of communication that is commonly used
56	I	Hence , I agree only to certain degree that in today ' s world , image serves as a more effective means of communication .
56	B	Firstly , pictures can influence the way people think
56	I	For example , nowadays horrendous images are displayed on the cigarette boxes to illustrate the consequences of smoking
56	I	As a result , statistics show a slight reduction in the number of smokers , indicating that they realize the effects of the negative habit
56	I	Not only that , the magnificent photograph captured by Kevin Carter , which portrayed a starving Sudanese child struck by extreme poverty has successfully highlighted the plight faced by the citizens in Sudan
56	I	Apart from that , images are also widely used in newspapers , magazines and advertisements
56	I	Thus , it is undeniable that images in the absence of words can obviously claim the attraction of many .
56	B	Looking from another perspective , written words are also vital in order to spread across certain messages
56	I	With only pictures , everyone is left to their own interpretation on how they perceive the images
56	I	Nonetheless , this is different when words are used to explain what the illustration is about
56	I	Furthermore , the primary way of educating students is also by this way
56	I	Academic textbooks these days are laden with words besides pictures to guide the readers to comprehend better .
56	B	To conclude , both images and words go hand in hand and one cannot wholly emphasise on only one aspect , either images or words
56	I	Hence , for a more meaningful communication , these two elements have their respective roles to play : image to exemplify and words to describe a particular subject .
57	O	It is certainly true that some languages are disappearing day by day over the world
57	O	Some people , therefore , harbour a view saying that governments should preserve those by spending some budgets on them
57	O	But the others do not believe it is possible
57	O	In my opinion , this viewpoint needs to be examined thoroughly and this essay will discuss this issue .
57	B	First and foremost , it is easy to realize that languages , especially oral language , are a quite major part of culture of a country
57	I	It helps people distinguish between nations and even regions in a country
57	I	The clearance of minority of language means that a national traditional , customs and habitants do not exist
57	I	Governments should spend money on keeping and preserving these things for the rich diversity of cultures which make our world more interesting
57	I	What is more , it is a pride of the country with a rage of culture which is easy to educate people to love their country more .
57	B	On the other hand , there are some drawbacks from saving minority languages
57	I	Although governments invest money on doing that , it is hard to gain the good results
57	I	As evidence of this , there are a few people , particularly the youngsters , do not pay attention on collecting and studying those
57	I	These kinds of languages are usually difficult and unpopular
57	I	In addition , the preservations need a long time to gather , restore all information as well as train in the educational centre
57	I	If they do not try their best , their protection can be halted and waste of money .
57	B	In a nutshell , I am convinced that all languages should be preserved and developed as much as possible
57	I	All people should give a hand to do this better and governments play a vital role on encouraging and distributing those .
58	B	My view is that the government should give priorities to invest more money on the basic social welfares such as education and housing instead of subsidizing arts relative programs .
58	B	Art is not the key determination of quality of life , but education is
58	I	In order to make people better off , it is more urgent for governments to commit money to some fundamental help such as setting more scholarships in education section for all citizens
58	I	This is simply because knowledge and wisdom is the guarantee of the enhancement of the quality of people ' s lives for a well - rounded social system .
58	B	Admittedly , art , to some extent , serve a valuable function about enriching one ' s daily lives , for example , it could bring release one ' s heavy burden of study pressure and refresh human bodies through a hard day from work
58	I	However , it is unrealistic to pursuit of this high standard of life in many developing countries , in which the basic housing supply has still been a huge problem with plenty of lower income family have squeezed in a small tight room
58	I	By comparison to these issues , the pursuit of art seems unimportant at all .
58	B	To conclude , art could play an active role in improving the quality of people ' s lives , but I think that governments should attach heavier weight to other social issues such as education and housing needs because those are the most essential ways enable to make people a decent life .
59	O	Despite the development of modern society , the health care and education still remain the basic rights of citizens
59	O	And a much debated issue these days is whether or not the government should be responsible for citizens ' health care and education .
59	B	Some people argue that it is the government that should be obligated to fund the health care and education for citizens
59	I	This is because citizens enjoy the right to live in a harmonious and stable environment , which should be enabled by the government , the leader of the society
59	I	If citizens had no access to health care and education , their physical health and psychological soundness would be at risk
59	I	As a result , such people might fail to get cured in time , thus influencing their working efficiency , which would destabilize the production of the industry
59	I	Also , without sufficient guidance of teachers , these citizens might misbehave or even commit crimes , posing a threat to other citizens ' security
59	I	Therefore , the government should be accountable for citizens ' health care and education to keep society safe and stable .
59	B	On the other hand , some people oppose the argument , saying it is a waste of public money for the government to subsidize health care and education of each citizen in society , since a great number of people , in fact , have had the capacity to pay for the both privately
59	I	Instead , the government should give priority to more pressing problems related to social members ' wellbeing , such as soaring crime rate , AIDS epidemic or the shortage of infrastructure , which are requiring financial resources from the government to address .
59	B	Personally , I think the government should fund the deprived for their health care and education , who are the group in real need for the authority ' s help
59	I	At the same time , citizens available for the both should encourage the government to allocate money to more urgent areas
59	I	After all , the harmonious society calls for the joint efforts of the government and citizens .
60	B	Currently , a great number of countries have pushed forward their economies by developing national industries
60	I	However , some people are worried that the economic targets in industrialized countries may be attained at the expense of the ecosystems
60	I	From my perspective , I think flourishing economies can go hand in hand with environmental preservation .
60	B	Admittedly , some countries may place economic developments ahead of environmental protection , thus ruining the local environments
60	I	As these needy countries lack adequate financial and human resources , advanced technologies and experience , they have to rely on natural resources to maintain their living standards
